Frechet Distance,Hausdorff Distance,Wasserstein Distance,Model
0.2454684280526245,0.2454684280526245,0.2454684280526245,case_study_no_advection
0.24038231689723932,0.24038231689723932,0.2378850708989844,case_study_with_advection
0.24486941654664304,0.24486941654664304,0.23689877753260982,"case_study_with_advection_U(0,0.014)"
